container,size,elem_size,ratio,test_duration,random_access,run_id,ops_per_second,actual_time_s,validation_checksum,peak_memory_kb,user_time_s,system_time_s,peak_memory_mb,error
tiered_array_32,100000,8,0.01,3.0,0,2,489874.56,3.0,2052452903,2108,2.99,0.0,2.05859375,False
tiered_array_32,100000,8,0.01,3.0,1,0,471749.95,3.0,382391873,2600,2.99,0.0,2.5390625,False
tiered_array_32,100000,8,0.01,3.0,1,1,431738.68,3.0,340597046,2616,2.97,0.0,2.5546875,False
tiered_array_32,100000,8,0.01,3.0,1,2,479211.3,3.001,390152085,2716,2.98,0.0,2.65234375,False
tiered_array_32,100000,512,0.01,3.0,0,0,460525.71,3.001,1875238302,2084,2.86,0.01,2.03515625,False
tiered_array_32,100000,512,0.01,3.0,0,1,518708.99,3.0,-2066243277,2072,2.96,0.0,2.0234375,False
tiered_array_32,100000,512,0.01,3.0,0,2,485623.01,3.0,2027359224,2192,3.0,0.0,2.140625,False
tiered_array_32,100000,512,0.01,3.0,1,0,541601.1,3.0,447896245,2724,3.0,0.0,2.66015625,False
tiered_array_32,100000,512,0.01,3.0,1,1,521186.68,3.0,424641377,2588,2.99,0.0,2.52734375,False
tiered_array_32,100000,512,0.01,3.0,1,2,538568.51,3.0,444511917,2720,2.99,0.0,2.65625,False
tiered_array_32,10000000,8,0.01,3.0,0,0,6658.67,3.013,2748916,67564,3.17,0.04,65.98046875,False
tiered_array_32,10000000,8,0.01,3.0,0,1,7063.06,3.008,2953399,67612,3.25,0.04,66.02734375,False
tiered_array_32,10,8,0.1,3.0,0,0,37463285.33,3.0,224779706,1716,2.81,0.05,1.67578125,False
tiered_array_32,10000000,8,0.01,3.0,0,2,7561.12,3.001,3060808,67556,3.19,0.04,65.97265625,False
tiered_array_32,10,8,0.1,3.0,0,1,37581141.33,3.0,225486842,1720,2.98,0.0,1.6796875,False
tiered_array_32,10,8,0.1,3.0,0,2,39362186.67,3.0,236173120,1732,2.98,0.0,1.69140625,False
tiered_array_32,10,8,0.1,3.0,1,0,30545770.67,3.0,247420744,1752,2.9,0.0,1.7109375,False
tiered_array_32,10,8,0.1,3.0,1,1,32445823.85,3.0,262811261,1760,2.94,0.0,1.71875,False
tiered_array_32,10,8,0.1,3.0,1,2,31619082.67,3.0,256114570,1792,2.96,0.0,1.75,False
tiered_array_32,10,512,0.1,3.0,0,0,38230901.33,3.0,229385402,1752,2.98,0.0,1.7109375,False
tiered_array_32,10,512,0.1,3.0,0,1,39083349.33,3.0,234500092,1744,2.99,0.0,1.703125,False
tiered_array_32,10,512,0.1,3.0,0,2,36203936.0,3.0,217223612,1716,2.98,0.0,1.67578125,False
tiered_array_32,10,512,0.1,3.0,1,0,32682357.33,3.0,264727096,1752,2.98,0.0,1.7109375,False
tiered_array_32,10,512,0.1,3.0,1,1,31472672.0,3.0,254928641,1724,2.99,0.0,1.68359375,False
tiered_array_32,10,512,0.1,3.0,1,2,32809974.7,3.0,265781345,1720,2.98,0.01,1.6796875,False
tiered_array_32,10,8388608,0.1,3.0,0,0,39294442.67,3.0,235766652,1748,3.0,0.0,1.70703125,False
tiered_array_32,10,8388608,0.1,3.0,0,1,37782197.33,3.0,226693180,1736,2.97,0.01,1.6953125,False
tiered_array_32,10,8388608,0.1,3.0,0,2,37746762.67,3.0,226480572,1720,3.0,0.0,1.6796875,False
tiered_array_32,10,8388608,0.1,3.0,1,0,33606592.0,3.0,262131415,1720,2.99,0.0,1.6796875,False
tiered_array_32,10,8388608,0.1,3.0,1,1,33651829.33,3.0,262484267,1788,3.0,0.0,1.74609375,False
tiered_array_32,10,8388608,0.1,3.0,1,2,32468565.33,3.0,253254807,1732,2.98,0.0,1.69140625,False
tiered_array_32,10000000,8,0.01,3.0,1,0,499.34,3.012,348605,106628,4.17,0.08,104.12890625,False
tiered_array_32,10000000,8,0.01,3.0,1,1,410.09,3.043,291512,106608,4.22,0.07,104.109375,False
tiered_array_32,10000000,8,0.01,3.0,1,2,445.35,3.018,310966,106580,4.3,0.05,104.08203125,False
tiered_array_32,1000,8,0.1,3.0,0,0,19392010.67,3.0,1606979860,1768,2.94,0.0,1.7265625,False
tiered_array_32,1000,8,0.1,3.0,0,1,18805568.0,3.0,1929563153,1780,3.0,0.0,1.73828125,False
tiered_array_32,1000,8,0.1,3.0,0,2,17890933.33,3.0,82151799,1784,2.81,0.02,1.7421875,False
tiered_array_32,1000,8,0.1,3.0,1,0,16422042.53,3.0,-1188211539,1760,3.0,0.0,1.71875,False
tiered_array_32,1000,8,0.1,3.0,1,1,16032245.31,3.0,882949732,1764,2.99,0.01,1.72265625,False
tiered_array_32,1000,8,0.1,3.0,1,2,16272416.0,3.0,-2051954064,1764,3.0,0.0,1.72265625,False
tiered_array_32,1000,512,0.1,3.0,0,0,18309429.33,3.0,-768926706,1724,2.92,0.0,1.68359375,False
tiered_array_32,1000,512,0.1,3.0,0,1,19712174.76,3.0,94797707,1772,2.98,0.0,1.73046875,False
tiered_array_32,1000,512,0.1,3.0,0,2,19251008.0,3.0,1276404525,1792,2.97,0.0,1.75,False
tiered_array_32,1000,512,0.1,3.0,1,0,16385866.67,3.0,-1393647531,1756,2.99,0.0,1.71484375,False
tiered_array_32,1000,512,0.1,3.0,1,1,16929621.33,3.0,1697173853,1768,2.99,0.0,1.7265625,False
tiered_array_32,1000,512,0.1,3.0,1,2,15927349.33,3.0,271155732,1760,3.0,0.01,1.71875,False
tiered_array_32,100000,8,0.1,3.0,0,0,327710.87,3.0,866995147,2112,3.0,0.0,2.0625,False
tiered_array_32,100000,8,0.1,3.0,0,1,330531.51,3.0,880664564,2060,2.97,0.01,2.01171875,False
tiered_array_32,100000,8,0.1,3.0,0,2,346000.03,3.0,958144299,2056,2.98,0.0,2.0078125,False
tiered_array_32,100000,8,0.1,3.0,1,0,341566.75,3.0,107246455,2628,3.01,0.0,2.56640625,False
tiered_array_32,100000,8,0.1,3.0,1,1,326878.8,3.0,98702841,2684,3.01,0.0,2.62109375,False
tiered_array_32,100000,8,0.1,3.0,1,2,334249.89,3.0,102849810,2592,3.01,0.0,2.53125,False
tiered_array_32,100000,512,0.1,3.0,0,0,324572.75,3.0,1106797058,2108,2.99,0.0,2.05859375,False
tiered_array_32,100000,512,0.1,3.0,0,1,373667.94,3.0,1382033156,2116,3.0,0.0,2.06640625,False
tiered_array_32,100000,512,0.1,3.0,0,2,344200.37,3.0,1216212552,2108,2.99,0.0,2.05859375,False
tiered_array_32,100000,512,0.1,3.0,1,0,346527.88,3.0,103735924,2620,3.01,0.0,2.55859375,False
tiered_array_32,100000,512,0.1,3.0,1,1,324810.67,3.0,94671713,2612,3.0,0.01,2.55078125,False
tiered_array_32,100000,512,0.1,3.0,1,2,307836.41,3.0,87647755,2720,2.98,0.0,2.65625,False
tiered_array_32,10000000,8,0.1,3.0,0,0,820.03,3.005,236800,67528,3.26,0.03,65.9453125,False
tiered_array_32,10,8,0.5,3.0,0,0,31606816.0,3.0,474147121,1756,2.9,0.0,1.71484375,False
tiered_array_32,10000000,8,0.1,3.0,0,1,813.97,3.027,236800,67564,3.28,0.04,65.98046875,False
tiered_array_32,10,8,0.5,3.0,0,1,34925344.0,3.0,-1772998693,1748,2.98,0.0,1.70703125,False
tiered_array_32,10000000,8,0.1,3.0,0,2,767.86,3.042,214548,67556,3.13,0.04,65.97265625,False
tiered_array_32,10,8,0.5,3.0,0,2,35066560.0,3.0,-1137656264,1700,2.98,0.02,1.66015625,False
tiered_array_32,10,8,0.5,3.0,1,0,29515232.0,3.0,-341237176,1796,2.99,0.0,1.75390625,False
tiered_array_32,10,8,0.5,3.0,1,1,32348885.33,3.0,-471831224,1784,3.0,0.0,1.7421875,False
tiered_array_32,10,8,0.5,3.0,1,2,29227368.48,3.001,-1614350618,1748,3.0,0.01,1.70703125,False
tiered_array_32,10,512,0.5,3.0,0,0,37060202.67,3.0,-749133620,1788,3.0,0.0,1.74609375,False
tiered_array_32,10,512,0.5,3.0,0,1,33109514.67,3.0,-1353717115,1736,2.94,0.01,1.6953125,False
tiered_array_32,10,512,0.5,3.0,0,2,33168074.67,3.0,-1089383783,1704,2.99,0.01,1.6640625,False
tiered_array_32,10,512,0.5,3.0,1,0,33252821.33,3.0,-700657666,1732,2.98,0.0,1.69140625,False
tiered_array_32,10,512,0.5,3.0,1,1,29385435.66,3.001,-862720524,1768,3.01,0.0,1.7265625,False
tiered_array_32,10,512,0.5,3.0,1,2,32772064.0,3.0,1427715579,1752,3.01,0.0,1.7109375,False
tiered_array_32,10,8388608,0.5,3.0,0,0,31235520.0,3.0,-1188082209,1756,3.0,0.0,1.71484375,False
tiered_array_32,10,8388608,0.5,3.0,0,1,35847840.0,3.0,-1911720318,1792,3.0,0.0,1.75,False
tiered_array_32,10,8388608,0.5,3.0,0,2,34416320.0,3.0,235781241,1792,2.98,0.0,1.75,False
tiered_array_32,10,8388608,0.5,3.0,1,0,30766016.0,3.0,990193382,1736,3.01,0.0,1.6953125,False
tiered_array_32,10000000,8,0.1,3.0,1,0,287.97,3.0,121831,106600,4.16,0.05,104.1015625,False
tiered_array_32,10,8388608,0.5,3.0,1,1,27704544.0,3.0,99120127,1700,2.99,0.01,1.66015625,False
tiered_array_32,10000000,8,0.1,3.0,1,1,291.78,3.071,122717,106632,4.2,0.07,104.1328125,False
tiered_array_32,10,8388608,0.5,3.0,1,2,27768885.33,3.0,387727809,1740,2.94,0.02,1.69921875,False
tiered_array_32,10000000,8,0.1,3.0,1,2,339.86,3.013,132097,106632,4.19,0.09,104.1328125,False
tiered_array_32,1000,8,0.5,3.0,0,0,9230479.18,3.0,-1146927251,1796,3.0,0.0,1.75390625,False
tiered_array_32,1000,8,0.5,3.0,0,1,8700810.67,3.0,1492138025,1780,2.91,0.03,1.73828125,False
tiered_array_32,1000,8,0.5,3.0,0,2,9068135.64,3.0,-1655975689,1708,3.01,0.0,1.66796875,False
tiered_array_32,1000,8,0.5,3.0,1,1,8410220.92,3.0,1102640937,1720,2.88,0.03,1.6796875,False
tiered_array_32,1000,8,0.5,3.0,1,0,8521202.49,3.0,1340512503,1732,2.97,0.0,1.69140625,False
tiered_array_32,1000,8,0.5,3.0,1,2,8656682.67,3.0,1627922987,1724,2.96,0.0,1.68359375,False
tiered_array_32,1000,512,0.5,3.0,0,0,8881533.04,3.0,2053484893,1764,3.01,0.0,1.72265625,False
tiered_array_32,1000,512,0.5,3.0,0,1,9329234.22,3.0,-836621526,1792,3.01,0.0,1.75,False
tiered_array_32,1000,512,0.5,3.0,0,2,8936448.0,3.0,-2070807993,1760,3.01,0.0,1.71875,False
tiered_array_32,1000,512,0.5,3.0,1,0,8530690.14,3.0,1360300836,1764,3.01,0.0,1.72265625,False
tiered_array_32,1000,512,0.5,3.0,1,1,8300341.33,3.0,868301933,1784,2.94,0.0,1.7421875,False
tiered_array_32,1000,512,0.5,3.0,1,2,8447818.67,3.0,1185560624,1732,2.99,0.01,1.69140625,False
tiered_array_32,100000,8,0.5,3.0,0,0,135455.19,3.0,107802448,2200,3.01,0.01,2.1484375,False
tiered_array_32,100000,8,0.5,3.0,0,1,120797.42,3.0,87963716,2056,3.02,0.0,2.0078125,False
tiered_array_32,100000,8,0.5,3.0,0,2,133094.07,3.003,83672843,2100,3.02,0.0,2.05078125,False
tiered_array_32,100000,8,0.5,3.0,1,0,123571.64,3.0,11926173,2608,3.01,0.01,2.546875,False
tiered_array_32,100000,8,0.5,3.0,1,1,131792.46,3.0,13591565,2648,3.02,0.0,2.5859375,False
tiered_array_32,100000,8,0.5,3.0,1,2,134717.4,3.0,14190722,2604,3.02,0.0,2.54296875,False
tiered_array_32,100000,512,0.5,3.0,0,0,135101.12,3.0,85680417,2116,3.01,0.01,2.06640625,False
tiered_array_32,100000,512,0.5,3.0,0,1,121191.6,3.0,74557552,2116,3.02,0.0,2.06640625,False
tiered_array_32,100000,512,0.5,3.0,0,2,118761.8,3.0,72100779,2092,3.01,0.0,2.04296875,False
tiered_array_32,100000,512,0.5,3.0,1,0,120335.32,3.0,11213872,2648,3.01,0.0,2.5859375,False
tiered_array_32,100000,512,0.5,3.0,1,1,119473.51,3.0,11079512,2628,3.0,0.0,2.56640625,False
tiered_array_32,100000,512,0.5,3.0,1,2,120458.63,3.0,11228729,2716,3.02,0.0,2.65234375,False
tiered_array_64,10,8,0.0,3.0,0,0,37146624.0,3.0,222879740,1792,3.0,0.0,1.75,False
tiered_array_64,10,8,0.0,3.0,0,1,42008266.67,3.0,252049600,1772,3.01,0.0,1.73046875,False
tiered_array_64,10,8,0.0,3.0,0,2,36997642.83,3.001,222063546,1756,3.01,0.0,1.71484375,False
tiered_array_64,10,8,0.0,3.0,1,0,33312330.67,3.0,179886589,1748,2.98,0.01,1.70703125,False
tiered_array_32,10000000,8,0.5,3.0,0,1,166.81,3.069,23134,67560,3.33,0.04,65.9765625,False
tiered_array_64,10,8,0.0,3.0,1,1,33334688.0,3.0,180007318,1732,2.96,0.0,1.69140625,False
tiered_array_32,10000000,8,0.5,3.0,0,0,142.88,3.135,13208,67544,3.49,0.04,65.9609375,False
tiered_array_64,10,8,0.0,3.0,1,2,31713280.0,3.0,171251712,1796,3.01,0.0,1.75390625,False
tiered_array_32,10000000,8,0.5,3.0,0,2,155.32,3.09,21602,67580,3.44,0.06,65.99609375,False
tiered_array_64,10,512,0.0,3.0,0,0,39935082.67,3.0,239610492,1752,3.01,0.0,1.7109375,False
tiered_array_64,10,512,0.0,3.0,0,1,35043136.0,3.0,210258812,1732,2.99,0.0,1.69140625,False
tiered_array_64,10,512,0.0,3.0,0,2,39176266.67,3.0,235057600,1724,3.0,0.0,1.68359375,False
tiered_array_64,10,512,0.0,3.0,1,0,30695573.33,3.0,156547424,1716,3.0,0.01,1.67578125,False
tiered_array_64,10,512,0.0,3.0,1,1,34222485.33,3.0,174534674,1716,2.96,0.0,1.67578125,False
tiered_array_64,10,512,0.0,3.0,1,2,34018410.67,3.0,173493895,1788,2.99,0.0,1.74609375,False
tiered_array_64,10,8388608,0.0,3.0,0,0,38810709.33,3.0,232864252,1784,3.0,0.0,1.7421875,False
tiered_array_64,10,8388608,0.0,3.0,0,1,35880970.67,3.0,215285820,1720,3.0,0.0,1.6796875,False
tiered_array_64,10,8388608,0.0,3.0,0,2,35206634.67,3.0,211239802,1756,3.0,0.0,1.71484375,False
tiered_array_64,10,8388608,0.0,3.0,1,0,32248500.67,3.0,164467792,1752,2.98,0.0,1.7109375,False
tiered_array_64,10,8388608,0.0,3.0,1,1,30738699.09,3.0,156767414,1716,3.0,0.0,1.67578125,False
tiered_array_64,10,8388608,0.0,3.0,1,2,30427157.33,3.0,155178503,1748,3.01,0.0,1.70703125,False
tiered_array_32,10000000,8,0.5,3.0,1,1,178.8,3.043,27969,106584,4.41,0.09,104.0859375,False
tiered_array_32,10000000,8,0.5,3.0,1,2,187.42,3.073,28057,106612,4.36,0.11,104.11328125,False
tiered_array_32,10000000,8,0.5,3.0,1,0,167.07,3.065,27156,106632,4.26,0.15,104.1328125,False
tiered_array_64,1000,8,0.0,3.0,0,0,34379498.67,3.0,-36811520,1792,3.0,0.0,1.75,False
tiered_array_64,1000,8,0.0,3.0,0,1,34597162.67,3.0,126110016,1708,3.0,0.01,1.66796875,False
tiered_array_64,1000,8,0.0,3.0,0,2,32974144.0,3.0,-1088718336,1748,2.99,0.0,1.70703125,False
tiered_array_64,1000,8,0.0,3.0,1,0,27216234.67,3.0,-357702343,1736,3.01,0.0,1.6953125,False
tiered_array_64,1000,8,0.0,3.0,1,1,26725450.67,3.0,-738504563,1732,2.98,0.0,1.69140625,False
tiered_array_64,1000,512,0.0,3.0,0,0,35707651.69,3.0,958755776,1792,3.01,0.0,1.75,False
tiered_array_64,1000,8,0.0,3.0,1,2,26566489.93,3.0,-860166874,1732,2.94,0.01,1.69140625,False
tiered_array_64,1000,512,0.0,3.0,0,1,35280405.33,3.0,637537280,1768,3.01,0.0,1.7265625,False
tiered_array_64,1000,512,0.0,3.0,0,2,33930645.33,3.0,-372730720,1728,3.0,0.0,1.6875,False
tiered_array_64,1000,512,0.0,3.0,1,0,29274837.33,3.0,1239574108,1804,2.99,0.0,1.76171875,False
tiered_array_64,1000,512,0.0,3.0,1,1,28667776.0,3.0,247196837,1764,2.98,0.01,1.72265625,False
tiered_array_64,1000,512,0.0,3.0,1,2,28266400.0,3.0,-56928742,1748,3.02,0.0,1.70703125,False
tiered_array_64,100000,8,0.0,3.0,0,0,1089903.88,3.0,815747632,2156,3.01,0.0,2.10546875,False
tiered_array_64,100000,8,0.0,3.0,0,1,1223933.2,3.0,916090480,2100,3.01,0.0,2.05078125,False
tiered_array_64,100000,8,0.0,3.0,0,2,1118383.0,3.0,837079472,2116,3.0,0.0,2.06640625,False
tiered_array_64,100000,8,0.0,3.0,1,0,1107539.57,3.001,830208955,2456,3.02,0.0,2.3984375,False
tiered_array_64,100000,8,0.0,3.0,1,1,1178260.61,3.0,883006021,2384,2.99,0.0,2.328125,False
tiered_array_64,100000,8,0.0,3.0,1,2,1079562.67,3.0,809030142,2380,3.01,0.0,2.32421875,False
tiered_array_64,100000,512,0.0,3.0,0,0,1201384.23,3.012,902696112,2196,3.0,0.01,2.14453125,False
tiered_array_64,100000,512,0.0,3.0,0,1,1069301.33,3.0,800350352,2188,3.0,0.0,2.13671875,False
tiered_array_64,100000,512,0.0,3.0,0,2,1086918.32,3.0,813517072,2196,3.01,0.0,2.14453125,False
tiered_array_64,100000,512,0.0,3.0,1,0,1102406.26,3.0,826152917,2452,2.99,0.01,2.39453125,False
tiered_array_64,100000,512,0.0,3.0,1,1,1109716.96,3.0,831626968,2388,3.0,0.0,2.33203125,False
tiered_array_64,100000,512,0.0,3.0,1,2,1121993.92,3.0,840234234,2464,2.86,0.05,2.40625,False
tiered_array_64,10000000,8,0.0,3.0,0,0,178260.32,3.0,133386272,58876,3.04,0.02,57.49609375,False
tiered_array_64,10000000,8,0.0,3.0,0,1,181589.66,3.0,135900640,58928,3.05,0.02,57.546875,False
tiered_array_64,10000000,8,0.0,3.0,0,2,168673.67,3.0,126247552,58868,3.05,0.02,57.48828125,False
tiered_array_64,10,8,0.01,3.0,0,0,38839093.33,3.0,233034560,1724,2.89,0.0,1.68359375,False
tiered_array_64,10,8,0.01,3.0,0,1,37140448.0,3.0,222842682,1792,2.96,0.0,1.75,False
tiered_array_64,10,8,0.01,3.0,0,2,38147936.0,3.0,228887612,1704,2.94,0.0,1.6640625,False
tiered_array_64,10,8,0.01,3.0,1,0,34841205.33,3.0,292666128,1752,2.92,0.0,1.7109375,False
tiered_array_64,10,8,0.01,3.0,1,1,32364405.33,3.0,233023717,1788,2.95,0.0,1.74609375,False
tiered_array_64,10,8,0.01,3.0,1,2,33677805.88,3.0,242516736,1756,2.96,0.0,1.71484375,False
tiered_array_64,10,512,0.01,3.0,0,0,34641792.0,3.0,207850746,1752,2.95,0.0,1.7109375,False
tiered_array_64,10,512,0.01,3.0,0,1,38172074.67,3.0,229032442,1720,2.93,0.0,1.6796875,False
tiered_array_64,10,512,0.01,3.0,0,2,34976469.33,3.0,209858812,1740,2.94,0.0,1.69921875,False
tiered_array_64,10,512,0.01,3.0,1,0,32765098.67,3.0,235908709,1756,2.95,0.0,1.71484375,False
tiered_array_64,10,512,0.01,3.0,1,1,33076704.0,3.0,238152272,1788,2.93,0.01,1.74609375,False
tiered_array_64,10,512,0.01,3.0,1,2,31823445.33,3.0,229128805,1772,2.94,0.0,1.73046875,False
tiered_array_64,10,8388608,0.01,3.0,0,0,37717418.67,3.0,226304506,1792,2.92,0.0,1.75,False
tiered_array_64,10,8388608,0.01,3.0,0,1,35842325.33,3.0,215053946,1768,2.93,0.0,1.7265625,False
tiered_array_64,10,8388608,0.01,3.0,0,2,34988480.0,3.0,209930880,1756,2.94,0.0,1.71484375,False
tiered_array_64,10000000,8,0.0,3.0,1,2,3038.46,3.002,2281968,98024,3.56,0.05,95.7265625,False
tiered_array_64,10000000,8,0.0,3.0,1,0,2673.89,3.004,2011763,98108,3.59,0.04,95.80859375,False
tiered_array_64,10000000,8,0.0,3.0,1,1,2836.97,3.0,2129150,97980,3.63,0.05,95.68359375,False
tiered_array_64,10,8388608,0.01,3.0,1,0,32456469.33,3.0,233686577,1748,2.91,0.0,1.70703125,False
tiered_array_64,10,8388608,0.01,3.0,1,1,31974997.33,3.0,230219984,1760,2.93,0.0,1.71875,False
tiered_array_64,10,8388608,0.01,3.0,1,2,31327334.41,3.0,206782048,1756,2.81,0.0,1.71484375,False
tiered_array_64,1000,8,0.01,3.0,0,0,31702816.0,3.0,-895259206,1764,2.91,0.0,1.72265625,False
tiered_array_64,1000,8,0.01,3.0,0,1,32655338.67,3.0,1877396823,1796,2.94,0.0,1.75390625,False
tiered_array_64,1000,8,0.01,3.0,0,2,30172864.0,3.0,656439762,1732,2.91,0.01,1.69140625,False
tiered_array_64,1000,8,0.01,3.0,1,0,22802912.0,3.0,1896625040,1760,2.88,0.0,1.71875,False
tiered_array_64,1000,8,0.01,3.0,1,1,24643978.67,3.0,-1624976386,1768,2.94,0.0,1.7265625,False
tiered_array_64,1000,8,0.01,3.0,1,2,24220245.33,3.0,-469790079,1764,2.95,0.0,1.72265625,False
tiered_array_64,1000,512,0.01,3.0,0,0,32351104.0,3.0,-384997425,1724,2.89,0.0,1.68359375,False
tiered_array_64,1000,512,0.01,3.0,0,1,32113429.33,3.0,2015757598,1780,2.94,0.0,1.73828125,False
tiered_array_64,1000,512,0.01,3.0,0,2,32206954.67,3.0,-1591566483,1728,2.95,0.0,1.6875,False
tiered_array_64,1000,512,0.01,3.0,1,0,26811474.57,3.001,-525444946,1764,2.95,0.0,1.72265625,False
tiered_array_64,1000,512,0.01,3.0,1,1,26835434.67,3.0,-399184421,1796,2.94,0.0,1.75390625,False
tiered_array_64,1000,512,0.01,3.0,1,2,26955296.0,3.0,489191633,1796,2.95,0.0,1.75390625,False
tiered_array_64,100000,8,0.01,3.0,0,0,1032239.14,3.0,1840594104,2104,2.94,0.0,2.0546875,False
tiered_array_64,100000,8,0.01,3.0,0,1,1132736.47,3.0,-1703269472,2196,2.94,0.0,2.14453125,False
tiered_array_64,100000,8,0.01,3.0,0,2,1032364.39,3.0,1841619586,2188,2.95,0.0,2.13671875,False
tiered_array_64,100000,8,0.01,3.0,1,0,965947.79,3.006,1951494655,2376,2.95,0.0,2.3203125,False
tiered_array_64,100000,8,0.01,3.0,1,1,984151.73,3.001,2003819113,2376,2.89,0.0,2.3203125,False
tiered_array_64,100000,8,0.01,3.0,1,2,1030940.22,3.0,-2142729648,2348,2.96,0.0,2.29296875,False
tiered_array_64,100000,512,0.01,3.0,0,0,1161521.46,3.0,-1490312253,2084,2.95,0.0,2.03515625,False
tiered_array_64,100000,512,0.01,3.0,0,1,1071561.55,3.0,2132291475,2080,2.95,0.0,2.03125,False
tiered_array_64,100000,512,0.01,3.0,0,2,995666.01,3.0,1569694740,2060,2.88,0.02,2.01171875,False
tiered_array_64,100000,512,0.01,3.0,1,0,1049409.22,3.0,-2083569039,2380,2.95,0.0,2.32421875,False
tiered_array_64,100000,512,0.01,3.0,1,1,1021001.31,3.0,2120126792,2352,2.94,0.0,2.296875,False
tiered_array_64,100000,512,0.01,3.0,1,2,1007154.98,3.0,-2040348966,2404,2.87,0.0,2.34765625,False
tiered_array_64,10,8,0.1,3.0,0,0,39346176.0,3.0,236077052,1720,2.86,0.0,1.6796875,False
tiered_array_64,10000000,8,0.01,3.0,0,0,8482.91,3.003,3614489,59020,3.14,0.04,57.63671875,False
tiered_array_64,10000000,8,0.01,3.0,0,1,10655.73,3.003,4410527,58988,3.15,0.03,57.60546875,False
tiered_array_64,10,8,0.1,3.0,0,1,40510240.0,3.0,243061440,1736,2.94,0.0,1.6953125,False
tiered_array_64,10000000,8,0.01,3.0,0,2,9333.71,3.003,3941717,59020,3.17,0.02,57.63671875,False
tiered_array_64,10,8,0.1,3.0,0,2,38176821.33,3.0,229060922,1716,2.97,0.0,1.67578125,False
tiered_array_64,10,8,0.1,3.0,1,0,29980256.0,3.0,233845997,1764,2.97,0.0,1.72265625,False
tiered_array_64,10,8,0.1,3.0,1,1,33484896.0,3.0,261182189,1784,2.93,0.0,1.7421875,False
tiered_array_64,10,8,0.1,3.0,1,2,32123136.0,3.0,250560461,1788,2.95,0.0,1.74609375,False
tiered_array_64,10,512,0.1,3.0,0,0,36339443.5,3.0,218046400,1748,2.97,0.0,1.70703125,False
tiered_array_64,10,512,0.1,3.0,0,1,39851498.67,3.0,239108986,1764,2.96,0.0,1.72265625,False
tiered_array_64,10,512,0.1,3.0,0,2,32938762.67,3.0,197632572,1760,2.97,0.0,1.71875,False
tiered_array_64,10,512,0.1,3.0,1,0,32382442.67,3.0,252583053,1724,2.96,0.0,1.68359375,False
tiered_array_64,10,512,0.1,3.0,1,1,29084992.0,3.0,226862936,1764,2.91,0.0,1.72265625,False
tiered_array_64,10,512,0.1,3.0,1,2,29505877.33,3.0,230145842,1740,2.93,0.0,1.69921875,False
tiered_array_64,10,8388608,0.1,3.0,0,0,38211637.33,3.0,229269820,1752,2.93,0.0,1.7109375,False
tiered_array_64,10,8388608,0.1,3.0,0,1,35811658.67,3.0,214869946,1716,2.96,0.0,1.67578125,False
tiered_array_64,10,8388608,0.1,3.0,0,2,38311061.33,3.0,229866362,1712,2.89,0.01,1.671875,False
tiered_array_64,10,8388608,0.1,3.0,1,0,31139146.67,3.0,242885344,1752,2.96,0.0,1.7109375,False
tiered_array_64,10,8388608,0.1,3.0,1,1,31393239.81,3.0,244872576,1720,2.97,0.0,1.6796875,False
tiered_array_64,10000000,8,0.01,3.0,1,2,2074.93,3.007,1231774,98164,4.05,0.07,95.86328125,False
tiered_array_64,10,8388608,0.1,3.0,1,2,31335477.33,3.0,253817368,1712,2.82,0.03,1.671875,False
tiered_array_64,10000000,8,0.01,3.0,1,1,1708.01,3.016,1065642,98092,4.14,0.07,95.79296875,False
tiered_array_64,10000000,8,0.01,3.0,1,0,1501.32,3.005,949337,98088,4.44,0.06,95.7890625,False
tiered_array_64,1000,8,0.1,3.0,0,0,24666997.33,3.0,-800146881,1756,2.93,0.0,1.71484375,False
tiered_array_64,1000,8,0.1,3.0,0,1,24962346.67,3.0,1152615142,1712,2.97,0.0,1.671875,False
tiered_array_64,1000,8,0.1,3.0,0,2,25466784.0,3.0,-399986050,1800,2.97,0.0,1.7578125,False
tiered_array_64,1000,8,0.1,3.0,1,0,20100138.67,3.0,1468200775,1728,2.98,0.0,1.6875,False
tiered_array_64,1000,8,0.1,3.0,1,1,19027014.06,3.001,-252484859,1748,2.99,0.0,1.70703125,False
tiered_array_64,1000,8,0.1,3.0,1,2,19589600.0,3.0,-1402708693,1800,2.99,0.0,1.7578125,False
tiered_array_64,1000,512,0.1,3.0,0,0,25288010.67,3.0,-1599959859,1796,2.99,0.0,1.75390625,False
tiered_array_64,1000,512,0.1,3.0,0,1,25776490.67,3.0,1699039474,1728,2.98,0.0,1.6875,False
tiered_array_64,1000,512,0.1,3.0,0,2,24940437.33,3.0,437635426,1724,2.98,0.0,1.68359375,False
tiered_array_64,1000,512,0.1,3.0,1,0,19984554.67,3.0,826430276,1764,2.98,0.0,1.72265625,False
tiered_array_64,1000,512,0.1,3.0,1,1,19574122.67,3.0,-1485820800,1780,2.96,0.0,1.73828125,False
tiered_array_64,1000,512,0.1,3.0,1,2,20272928.0,3.0,-1841958062,1776,2.98,0.0,1.734375,False
tiered_array_64,100000,8,0.1,3.0,0,0,561819.88,3.0,-2100096406,2076,2.99,0.0,2.02734375,False
tiered_array_64,100000,8,0.1,3.0,0,1,598856.67,3.0,-1866526353,2092,2.97,0.0,2.04296875,False
